[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-22 06:12:35:532 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-22 06:12:45:485 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=839679, Min=726016, Avg=778154.67, 90=829951, 99=839679, 99.9=839679, 99.99=839679] 
2019-05-22 06:12:55:483 20 sec: 25 operations; 1.3 current ops/sec; est completion in 19 minutes [READ: Count=13, Max=822783, Min=694272, Avg=766680.62, 90=818687, 99=822783, 99.9=822783, 99.99=822783] 
2019-05-22 06:13:05:483 30 sec: 38 operations; 1.3 current ops/sec; est completion in 19 minutes [READ: Count=13, Max=852991, Min=698368, Avg=760379.08, 90=826879, 99=852991, 99.9=852991, 99.99=852991] 
2019-05-22 06:13:15:486 40 sec: 51 operations; 1.3 current ops/sec; est completion in 18 minutes [READ: Count=13, Max=830463, Min=712192, Avg=763805.54, 90=829951, 99=830463, 99.9=830463, 99.99=830463] 
2019-05-22 06:13:25:483 50 sec: 64 operations; 1.3 current ops/sec; est completion in 18 minutes [READ: Count=13, Max=816639, Min=706048, Avg=767901.54, 90=816639, 99=816639, 99.9=816639, 99.99=816639] 
2019-05-22 06:13:35:484 60 sec: 77 operations; 1.3 current ops/sec; est completion in 18 minutes [READ: Count=13, Max=830975, Min=716800, Avg=764317.54, 90=817151, 99=830975, 99.9=830975, 99.99=830975] 
2019-05-22 06:13:45:484 70 sec: 90 operations; 1.3 current ops/sec; est completion in 18 minutes [READ: Count=13, Max=846847, Min=715264, Avg=776132.92, 90=838655, 99=846847, 99.9=846847, 99.99=846847] 
2019-05-22 06:13:55:483 80 sec: 103 operations; 1.3 current ops/sec; est completion in 18 minutes [READ: Count=13, Max=849407, Min=726528, Avg=772352, 90=841727, 99=849407, 99.9=849407, 99.99=849407] 
2019-05-22 06:14:05:484 90 sec: 116 operations; 1.3 current ops/sec; est completion in 17 minutes [READ: Count=13, Max=854527, Min=726528, Avg=776290.46, 90=826367, 99=854527, 99.9=854527, 99.99=854527] 
2019-05-22 06:14:15:484 100 sec: 129 operations; 1.3 current ops/sec; est completion in 17 minutes [READ: Count=13, Max=829951, Min=724992, Avg=768177.23, 90=804863, 99=829951, 99.9=829951, 99.99=829951] 
2019-05-22 06:14:25:484 110 sec: 142 operations; 1.3 current ops/sec; est completion in 17 minutes [READ: Count=13, Max=835071, Min=703488, Avg=760851.69, 90=828927, 99=835071, 99.9=835071, 99.99=835071] 
2019-05-22 06:14:35:483 120 sec: 155 operations; 1.3 current ops/sec; est completion in 17 minutes [READ: Count=13, Max=848383, Min=703488, Avg=762230.15, 90=819199, 99=848383, 99.9=848383, 99.99=848383] 
2019-05-22 06:14:45:483 130 sec: 168 operations; 1.3 current ops/sec; est completion in 17 minutes [READ: Count=13, Max=822271, Min=723456, Avg=769280, 90=821759, 99=822271, 99.9=822271, 99.99=822271] 
2019-05-22 06:14:55:484 140 sec: 181 operations; 1.3 current ops/sec; est completion in 17 minutes [READ: Count=13, Max=848383, Min=720896, Avg=764317.54, 90=842239, 99=848383, 99.9=848383, 99.99=848383] 
2019-05-22 06:15:05:484 150 sec: 194 operations; 1.3 current ops/sec; est completion in 16 minutes [READ: Count=13, Max=863743, Min=705024, Avg=762151.38, 90=851455, 99=863743, 99.9=863743, 99.99=863743] 
2019-05-22 06:15:15:483 160 sec: 207 operations; 1.3 current ops/sec; est completion in 16 minutes [READ: Count=13, Max=841215, Min=688640, Avg=766444.31, 90=823295, 99=841215, 99.9=841215, 99.99=841215] 
2019-05-22 06:15:25:483 170 sec: 220 operations; 1.3 current ops/sec; est completion in 16 minutes [READ: Count=13, Max=844287, Min=697856, Avg=773651.69, 90=830975, 99=844287, 99.9=844287, 99.99=844287] 
2019-05-22 06:15:35:484 180 sec: 233 operations; 1.3 current ops/sec; est completion in 16 minutes [READ: Count=13, Max=838143, Min=711168, Avg=761442.46, 90=824831, 99=838143, 99.9=838143, 99.99=838143] 
2019-05-22 06:15:45:483 190 sec: 247 operations; 1.4 current ops/sec; est completion in 16 minutes [READ: Count=14, Max=829951, Min=703488, Avg=756443.43, 90=817663, 99=829951, 99.9=829951, 99.99=829951] 
2019-05-22 06:15:55:483 200 sec: 259 operations; 1.2 current ops/sec; est completion in 15 minutes [READ: Count=12, Max=847359, Min=674816, Avg=776234.67, 90=827391, 99=847359, 99.9=847359, 99.99=847359] 
2019-05-22 06:16:05:483 210 sec: 272 operations; 1.3 current ops/sec; est completion in 15 minutes [READ: Count=13, Max=889343, Min=720896, Avg=778496, 90=816127, 99=889343, 99.9=889343, 99.99=889343] 
2019-05-22 06:16:15:483 220 sec: 286 operations; 1.4 current ops/sec; est completion in 15 minutes [READ: Count=14, Max=826879, Min=705024, Avg=760210.29, 90=816639, 99=826879, 99.9=826879, 99.99=826879] 
2019-05-22 06:16:25:483 230 sec: 299 operations; 1.3 current ops/sec; est completion in 15 minutes [READ: Count=13, Max=855039, Min=688640, Avg=769516.31, 90=831999, 99=855039, 99.9=855039, 99.99=855039] 
2019-05-22 06:16:35:483 240 sec: 312 operations; 1.3 current ops/sec; est completion in 15 minutes [READ: Count=13, Max=827903, Min=699904, Avg=760260.92, 90=822783, 99=827903, 99.9=827903, 99.99=827903] 
2019-05-22 06:16:45:483 250 sec: 325 operations; 1.3 current ops/sec; est completion in 15 minutes [READ: Count=13, Max=831487, Min=727552, Avg=765184, 90=829951, 99=831487, 99.9=831487, 99.99=831487] 
